Year,day,home_team_name,away_team_name
2018,8,Rangers,Marlins
2018,8,Angels,Dodgers
2018,8,Red Sox,Reds
2018,8,Yankees,Astros
2018,8,Cubs,Rays
2018,8,Giants,Twins
2018,8,Nationals,Brewers
2018,8,Braves,Padres
2018,8,Royals,Tigers
2018,8,Mets,Cardinals
2018,8,Mariners,Orioles
2018,8,Pirates,Rockies
2018,8,Indians,Blue Jays
2018,8,Diamondbacks,White Sox
2018,9,Red Sox,Angels
2018,9,Rangers,Diamondbacks
2018,9,Tigers,Braves
2018,9,Nationals,Orioles
2018,9,Pirates,Indians
2018,9,White Sox,Padres
2018,9,Athletics,Astros
2018,9,Cardinals,Blue Jays
2018,9,Dodgers,Yankees
2018,9,Marlins,Cubs
2018,9,Phillies,Brewers
2018,9,Mariners,Rockies
2018,9,Twins,Rays
2018,9,Mets,Reds
2018,9,Royals,Giants
2018,10,Rangers,Braves
2018,10,Reds,Tigers
2018,10,Phillies,Astros
2018,10,Marlins,Rays
2018,10,Red Sox,Brewers
2018,10,Dodgers,Angels
2018,10,Cardinals,Rockies
2018,10,White Sox,Yankees
2018,10,Indians,Athletics
2018,10,Giants,Pirates
2018,10,Mets,Orioles
2018,10,Blue Jays,Mariners
2018,10,Padres,Cubs
2018,10,Diamondbacks,Twins
2018,10,Royals,Nationals
2018,11,White Sox,Nationals
2018,11,Athletics,Orioles
2018,11,Royals,Rays
2018,11,Twins,Yankees
2018,11,Cubs,Braves
2018,11,Astros,Mets
2018,11,Red Sox,Tigers
2018,11,Phillies,Marlins
2018,11,Blue Jays,Rangers
2018,11,Rockies,Dodgers
2018,11,Giants,Angels
2018,11,Mariners,Pirates
2018,11,Diamondbacks,Indians
2018,11,Padres,Brewers
2018,11,Reds,Cardinals
2018,12,Royals,Rockies
2018,12,Angels,Marlins
2018,12,Indians,Tigers
2018,12,Orioles,Giants
2018,12,Dodgers,Cubs
2018,12,Padres,Cardinals
2018,12,Athletics,Mariners
2018,12,Braves,Reds
2018,12,Blue Jays,Pirates
2018,12,Brewers,Twins
2018,12,Rays,Astros
2018,12,Rangers,Diamondbacks
2018,12,Yankees,Mets
2018,12,Red Sox,White Sox
2018,12,Phillies,Nationals
2018,13,Orioles,Cardinals
2018,13,Royals,Yankees
2018,13,Padres,Phillies
2018,13,Rockies,Marlins
2018,13,Athletics,Brewers
2018,13,Astros,Mariners
2018,13,Reds,Diamondbacks
2018,13,Pirates,Rays
2018,13,Angels,Nationals
2018,13,Rangers,Indians
2018,13,Mets,White Sox
2018,13,Cubs,Twins
2018,13,Red Sox,Giants
2018,13,Braves,Dodgers
2018,13,Blue Jays,Tigers
2018,14,Angels,Twins
2018,14,Rockies,Diamondbacks
2018,14,Astros,Yankees
2018,14,Blue Jays,Mets
2018,14,Marlins,Tigers
2018,14,Pirates,Cubs
2018,14,Orioles,Nationals
2018,14,Dodgers,Red Sox
2018,14,Royals,Phillies
2018,14,Reds,Braves
2018,14,Mariners,Giants
2018,14,White Sox,Rangers
2018,14,Cardinals,Athletics
2018,14,Rays,Indians
2018,14,Padres,Brewers
2018,15,Phillies,Mets
2018,15,Rays,Braves
2018,15,Indians,Nationals
2018,15,Cardinals,Twins
2018,15,Dodgers,Orioles
2018,15,Diamondbacks,White Sox
2018,15,Red Sox,Rangers
2018,15,Marlins,Royals
2018,15,Mariners,Angels
2018,15,Pirates,Blue Jays
2018,15,Cubs,Reds
2018,15,Rockies,Padres
2018,15,Athletics,Yankees
2018,15,Brewers,Astros
2018,15,Giants,Tigers
2018,16,Tigers,Astros
2018,16,Phillies,Indians
2018,16,Reds,Rockies
2018,16,Dodgers,Brewers
2018,16,Rangers,Pirates
2018,16,Twins,Mets
2018,16,Nationals,Cubs
2018,16,Cardinals,White Sox
2018,16,Yankees,Diamondbacks
2018,16,Marlins,Athletics
2018,16,Royals,Padres
2018,16,Braves,Red Sox
2018,16,Blue Jays,Rays
2018,16,Angels,Giants
2018,16,Orioles,Mariners
2018,17,Rockies,Astros
2018,17,Indians,Mariners
2018,17,Reds,Blue Jays
2018,17,Yankees,Giants
2018,17,Cardinals,Cubs
2018,17,Twins,Angels
2018,17,White Sox,Padres
2018,17,Marlins,Rays
2018,17,Tigers,Pirates
2018,17,Orioles,Phillies
2018,17,Diamondbacks,Dodgers
2018,17,Nationals,Royals
2018,17,Red Sox,Athletics
2018,17,Brewers,Rangers
2018,17,Mets,Braves
2018,18,Phillies,Pirates
2018,18,Brewers,Mets
2018,18,Giants,Red Sox
2018,18,Athletics,Nationals
2018,18,Astros,Cardinals
2018,18,Twins,Diamondbacks
2018,18,Indians,Reds
2018,18,Rays,Marlins
2018,18,White Sox,Rangers
2018,18,Blue Jays,Dodgers
2018,18,Padres,Orioles
2018,18,Yankees,Braves
2018,18,Mariners,Cubs
2018,18,Angels,Tigers
2018,18,Rockies,Royals
2018,19,Tigers,Cardinals
2018,19,White Sox,Blue Jays
2018,19,Angels,Red Sox
2018,19,Cubs,Astros
2018,19,Athletics,Rays
2018,19,Pirates,Brewers
2018,19,Indians,Marlins
2018,19,Nationals,Padres
2018,19,Royals,Rockies
2018,19,Mariners,Diamondbacks
2018,19,Twins,Giants
2018,19,Mets,Orioles
2018,19,Yankees,Reds
2018,19,Braves,Dodgers
2018,19,Rangers,Phillies
2018,20,Rockies,Indians
2018,20,Giants,Pirates
2018,20,Mets,Marlins
2018,20,Rangers,Rays
2018,20,Yankees,Diamondbacks
2018,20,Twins,Nationals
2018,20,Phillies,Padres
2018,20,Athletics,Cubs
2018,20,Angels,White Sox
2018,20,Orioles,Brewers
2018,20,Mariners,Cardinals
2018,20,Astros,Reds
2018,20,Tigers,Dodgers
2018,20,Braves,Blue Jays
2018,20,Red Sox,Royals
2018,21,Angels,Dodgers
2018,21,Cubs,Brewers
2018,21,Rockies,White Sox
2018,21,Rays,Yankees
2018,21,Blue Jays,Padres
2018,21,Tigers,Mariners
2018,21,Cardinals,Twins
2018,21,Phillies,Mets
2018,21,Marlins,Pirates
2018,21,Giants,Braves
2018,21,Athletics,Royals
2018,21,Nationals,Diamondbacks
2018,21,Rangers,Orioles
2018,21,Red Sox,Reds
2018,21,Indians,Astros
2018,22,Astros,Royals
2018,22,Mets,Athletics
2018,22,Red Sox,Indians
2018,22,Rockies,Orioles
2018,22,Reds,Blue Jays
2018,22,Angels,Phillies
2018,22,Tigers,Cubs
2018,22,Dodgers,Diamondbacks
2018,22,Braves,Marlins
2018,22,Padres,Giants
2018,22,Mariners,Rays
2018,22,Twins,Rangers
2018,22,Pirates,White Sox
2018,22,Yankees,Nationals
2018,22,Cardinals,Brewers
2018,23,Orioles,Royals
2018,23,Angels,Reds
2018,23,Diamondbacks,Nationals
2018,23,Cardinals,Mets
2018,23,Brewers,Rockies
2018,23,Twins,Rays
2018,23,Athletics,Red Sox
2018,23,Astros,Giants
2018,23,Braves,White Sox
2018,23,Blue Jays,Rangers
2018,23,Cubs,Dodgers
2018,23,Padres,Marlins
2018,23,Phillies,Yankees
2018,23,Indians,Tigers
2018,23,Mariners,Pirates
2018,24,Marlins,Royals
2018,24,Nationals,Rays
2018,24,Cardinals,Cubs
2018,24,Pirates,Astros
2018,24,Diamondbacks,Brewers
2018,24,Athletics,Twins
2018,24,Mariners,Blue Jays
2018,24,Dodgers,Mets
2018,24,Orioles,Padres
2018,24,Rangers,Rockies
2018,24,Phillies,Tigers
2018,24,Yankees,Giants
2018,24,Red Sox,Braves
2018,24,White Sox,Indians
2018,24,Reds,Angels
2018,25,Padres,Blue Jays
2018,25,Brewers,Marlins
2018,25,Cubs,Athletics
2018,25,Nationals,Rangers
2018,25,Twins,Giants
2018,25,Orioles,Pirates
2018,25,Phillies,Dodgers
2018,25,Rockies,Angels
2018,25,Yankees,Braves
2018,25,Diamondbacks,Royals
2018,25,Mariners,Rays
2018,25,Cardinals,Astros
2018,25,Mets,White Sox
2018,25,Indians,Red Sox
2018,25,Reds,Tigers
2018,26,Dodgers,Marlins
2018,26,Yankees,Diamondbacks
2018,26,Mariners,Blue Jays
2018,26,Orioles,Reds
2018,26,Rangers,Pirates
2018,26,Cardinals,Royals
2018,26,White Sox,Giants
2018,26,Nationals,Astros
2018,26,Padres,Angels
2018,26,Twins,Indians
2018,26,Mets,Tigers
2018,26,Phillies,Cubs
2018,26,Brewers,Rays
2018,26,Athletics,Rockies
2018,26,Red Sox,Braves
2018,27,Nationals,Royals
2018,27,Athletics,Mariners
2018,27,Rays,Red Sox
2018,27,Giants,Braves
2018,27,Brewers,Mets
2018,27,Orioles,Cardinals
2018,27,Pirates,Reds
2018,27,Astros,Diamondbacks
2018,27,Angels,Twins
2018,27,Phillies,Yankees
2018,27,White Sox,Cubs
2018,27,Blue Jays,Padres
2018,27,Tigers,Rockies
2018,27,Marlins,Dodgers
2018,27,Indians,Rangers
2018,28,Yankees,Nationals
2018,28,Twins,Giants
2018,28,Indians,Diamondbacks
2018,28,Mariners,Royals
2018,28,White Sox,Pirates
2018,28,Mets,Braves
2018,28,Dodgers,Cubs
2018,28,Angels,Athletics
2018,28,Cardinals,Red Sox
2018,28,Phillies,Tigers
2018,28,Padres,Blue Jays
2018,28,Reds,Brewers
2018,28,Marlins,Rangers
2018,28,Astros,Orioles
2018,28,Rockies,Rays
2018,29,Brewers,Royals
2018,29,Braves,Giants
2018,29,Dodgers,Mets
2018,29,Athletics,Tigers
2018,29,White Sox,Phillies
2018,29,Angels,Pirates
2018,29,Rockies,Nationals
2018,29,Yankees,Red Sox
2018,29,Twins,Blue Jays
2018,29,Cardinals,Padres
2018,29,Orioles,Indians
2018,29,Marlins,Mariners
2018,29,Reds,Cubs
2018,29,Rays,Astros
2018,29,Diamondbacks,Rangers
2018,30,Mariners,White Sox
2018,30,Marlins,Cardinals
2018,30,Giants,Red Sox
2018,30,Orioles,Brewers
2018,30,Mets,Nationals
2018,30,Astros,Braves
2018,30,Rangers,Yankees
2018,30,Blue Jays,Dodgers
2018,30,Twins,Reds
2018,30,Padres,Athletics
2018,30,Cubs,Rays
2018,30,Phillies,Angels
2018,30,Royals,Indians
2018,30,Diamondbacks,Tigers
2018,30,Pirates,Rockies
2018,31,Indians,Rockies
2018,31,Blue Jays,Royals
2018,31,Reds,Angels
2018,31,Braves,Mariners
2018,31,Astros,Dodgers
2018,31,Yankees,Tigers
2018,31,Giants,Rays
2018,31,Orioles,Cardinals
2018,31,Red Sox,Cubs
2018,31,Rangers,Mets
2018,31,Twins,Athletics
2018,31,Phillies,Marlins
2018,31,Padres,Brewers
2018,31,White Sox,Diamondbacks
2018,31,Nationals,Pirates
2018,32,Rays,Rockies
2018,32,Giants,Phillies
2018,32,Mariners,Padres
2018,32,Dodgers,Nationals
2018,32,Braves,Astros
2018,32,Twins,Reds
2018,32,Pirates,Royals
2018,32,Yankees,Mets
2018,32,Athletics,White Sox
2018,32,Cardinals,Blue Jays
2018,32,Indians,Cubs
2018,32,Diamondbacks,Angels
2018,32,Tigers,Marlins
2018,32,Red Sox,Rangers
2018,32,Brewers,Orioles
2018,33,Padres,Mariners
2018,33,Orioles,Reds
2018,33,Red Sox,White Sox
2018,33,Rangers,Nationals
2018,33,Blue Jays,Brewers
2018,33,Mets,Cardinals
2018,33,Braves,Tigers
2018,33,Yankees,Giants
2018,33,Rockies,Indians
2018,33,Rays,Dodgers
2018,33,Twins,Royals
2018,33,Astros,Cubs
2018,33,Angels,Athletics
2018,33,Diamondbacks,Phillies
2018,33,Marlins,Pirates
2018,34,White Sox,Red Sox
2018,34,Braves,Cubs
2018,34,Astros,Rays
2018,34,Pirates,Twins
2018,34,Rangers,Diamondbacks
2018,34,Cardinals,Blue Jays
2018,34,Angels,Brewers
2018,34,Giants,Reds
2018,34,Rockies,Indians
2018,34,Orioles,Nationals
2018,34,Phillies,Tigers
2018,34,Padres,Mariners
2018,34,Marlins,Yankees
2018,34,Dodgers,Royals
2018,34,Athletics,Mets
2018,35,Pirates,Braves
2018,35,Dodgers,Cubs
2018,35,Nationals,Indians
2018,35,Marlins,Orioles
2018,35,Royals,Cardinals
2018,35,Rockies,Angels
2018,35,Brewers,Yankees
2018,35,White Sox,Giants
2018,35,Mets,Mariners
2018,35,Blue Jays,Padres
2018,35,Rays,Phillies
2018,35,Red Sox,Reds
2018,35,Rangers,Diamondbacks
2018,35,Astros,Athletics
2018,35,Twins,Tigers
2018,36,Rockies,Twins
2018,36,Royals,Yankees
2018,36,Giants,Pirates
2018,36,Tigers,Braves
2018,36,Cardinals,Rangers
2018,36,Astros,White Sox
2018,36,Red Sox,Reds
2018,36,Athletics,Diamondbacks
2018,36,Orioles,Indians
2018,36,Padres,Marlins
2018,36,Nationals,Angels
2018,36,Brewers,Cubs
2018,36,Dodgers,Mets
2018,36,Phillies,Rays
2018,36,Mariners,Blue Jays
2018,37,Padres,Tigers
2018,37,Reds,Yankees
2018,37,Athletics,Mets
2018,37,Cardinals,Blue Jays
2018,37,Pirates,Braves
2018,37,Rays,Phillies
2018,37,Indians,Cubs
2018,37,Diamondbacks,Orioles
2018,37,Rangers,Astros
2018,37,Angels,Brewers
2018,37,Mariners,Dodgers
2018,37,Twins,Royals
2018,37,Rockies,Marlins
2018,37,White Sox,Nationals
2018,37,Giants,Red Sox
2018,38,Yankees,Rays
2018,38,Athletics,Cardinals
2018,38,Rockies,Orioles
2018,38,White Sox,Dodgers
2018,38,Mariners,Royals
2018,38,Astros,Red Sox
2018,38,Twins,Cubs
2018,38,Diamondbacks,Blue Jays
2018,38,Reds,Marlins
2018,38,Tigers,Padres
2018,38,Pirates,Rangers
2018,38,Giants,Brewers
2018,38,Mets,Phillies
2018,38,Nationals,Indians
2018,38,Braves,Angels
2018,39,Twins,Rockies
2018,39,Indians,Brewers
2018,39,Yankees,Astros
2018,39,Dodgers,Cubs
2018,39,Braves,Marlins
2018,39,Rays,Blue Jays
2018,39,Royals,Giants
2018,39,Tigers,Pirates
2018,39,Reds,Diamondbacks
2018,39,Red Sox,Angels
2018,39,Orioles,Cardinals
2018,39,Mariners,Rangers
2018,39,White Sox,Nationals
2018,39,Padres,Athletics
2018,39,Mets,Phillies
2018,40,Mets,Tigers
2018,40,Red Sox,Indians
2018,40,Rays,Angels
2018,40,Twins,Yankees
2018,40,Giants,Athletics
2018,40,Rangers,Dodgers
2018,40,Pirates,Nationals
2018,40,Diamondbacks,Royals
2018,40,Phillies,Braves
2018,40,Astros,Reds
2018,40,Cubs,Cardinals
2018,40,White Sox,Blue Jays
2018,40,Marlins,Brewers
2018,40,Mariners,Orioles
2018,40,Padres,Rockies
2018,41,Cardinals,Brewers
2018,41,Dodgers,Royals
2018,41,Rangers,White Sox
2018,41,Padres,Yankees
2018,41,Nationals,Mariners
2018,41,Angels,Pirates
2018,41,Diamondbacks,Reds
2018,41,Twins,Giants
2018,41,Braves,Athletics
2018,41,Cubs,Phillies
2018,41,Marlins,Tigers
2018,41,Astros,Red Sox
2018,41,Mets,Blue Jays
2018,41,Indians,Rays
2018,41,Orioles,Rockies
2018,42,Brewers,Cardinals
2018,42,Angels,Orioles
2018,42,Cubs,Diamondbacks
2018,42,Tigers,Royals
2018,42,Pirates,Rangers
2018,42,Reds,Giants
2018,42,Marlins,Rays
2018,42,Padres,Rockies
2018,42,Mariners,White Sox
2018,42,Athletics,Astros
2018,42,Blue Jays,Yankees
2018,42,Nationals,Dodgers
2018,42,Indians,Mets
2018,42,Braves,Red Sox
2018,42,Phillies,Twins
2018,43,Cardinals,Mariners
2018,43,Indians,Diamondbacks
2018,43,Giants,Angels
2018,43,Astros,Padres
2018,43,White Sox,Nationals
2018,43,Braves,Brewers
2018,43,Marlins,Tigers
2018,43,Rangers,Rays
2018,43,Red Sox,Reds
2018,43,Phillies,Athletics
2018,43,Dodgers,Blue Jays
2018,43,Mets,Pirates
2018,43,Royals,Yankees
2018,43,Cubs,Orioles
2018,43,Twins,Rockies
2018,44,Red Sox,Padres
2018,44,Dodgers,Astros
2018,44,White Sox,Rays
2018,44,Reds,Phillies
2018,44,Rockies,Tigers
2018,44,Twins,Mariners
2018,44,Diamondbacks,Rangers
2018,44,Braves,Brewers
2018,44,Nationals,Giants
2018,44,Blue Jays,Mets
2018,44,Orioles,Pirates
2018,44,Cubs,Indians
2018,44,Cardinals,Athletics
2018,44,Angels,Royals
2018,44,Yankees,Marlins
2018,45,Phillies,Cubs
2018,45,Nationals,Angels
2018,45,Brewers,Mets
2018,45,Red Sox,Twins
2018,45,Dodgers,Diamondbacks
2018,45,Reds,Marlins
2018,45,Pirates,Athletics
2018,45,Tigers,Cardinals
2018,45,Rays,Braves
2018,45,Orioles,Rangers
2018,45,Giants,Mariners
2018,45,Rockies,White Sox
2018,45,Indians,Royals
2018,45,Blue Jays,Astros
2018,45,Yankees,Padres
2018,46,Mariners,Mets
2018,46,Diamondbacks,Pirates
2018,46,White Sox,Giants
2018,46,Angels,Athletics
2018,46,Twins,Tigers
2018,46,Cubs,Cardinals
2018,46,Marlins,Blue Jays
2018,46,Astros,Rockies
2018,46,Rays,Indians
2018,46,Brewers,Reds
2018,46,Red Sox,Nationals
2018,46,Padres,Phillies
2018,46,Royals,Dodgers
2018,46,Rangers,Yankees
2018,46,Braves,Orioles
2018,47,Orioles,Mets
2018,47,Mariners,Dodgers
2018,47,White Sox,Reds
2018,47,Angels,Royals
2018,47,Padres,Red Sox
2018,47,Giants,Braves
2018,47,Indians,Athletics
2018,47,Brewers,Rangers
2018,47,Twins,Yankees
2018,47,Rays,Astros
2018,47,Cardinals,Marlins
2018,47,Phillies,Tigers
2018,47,Cubs,Pirates
2018,47,Blue Jays,Diamondbacks
2018,47,Nationals,Rockies
2018,48,Orioles,Mets
2018,48,Rangers,Braves
2018,48,Rockies,Blue Jays
2018,48,Marlins,Dodgers
2018,48,Twins,Cardinals
2018,48,Cubs,Brewers
2018,48,Pirates,Yankees
2018,48,Indians,Diamondbacks
2018,48,Athletics,Padres
2018,48,Red Sox,Tigers
2018,48,Reds,Nationals
2018,48,Royals,Giants
2018,48,White Sox,Mariners
2018,48,Rays,Phillies
2018,48,Astros,Angels
2018,49,White Sox,Athletics
2018,49,Red Sox,Royals
2018,49,Diamondbacks,Rockies
2018,49,Cubs,Giants
2018,49,Tigers,Mariners
2018,49,Marlins,Pirates
2018,49,Nationals,Astros
2018,49,Rays,Angels
2018,49,Dodgers,Rangers
2018,49,Reds,Twins
2018,49,Orioles,Yankees
2018,49,Brewers,Blue Jays
2018,49,Mets,Padres
2018,49,Braves,Cardinals
2018,49,Phillies,Indians
2018,50,Dodgers,Tigers
2018,50,Rockies,Angels
2018,50,Reds,Cubs
2018,50,Nationals,Orioles
2018,50,Braves,Astros
2018,50,Giants,Rangers
2018,50,Royals,Athletics
2018,50,Marlins,Red Sox
2018,50,Blue Jays,Pirates
2018,50,Phillies,Cardinals
2018,50,Rays,Diamondbacks
2018,50,Mariners,White Sox
2018,50,Brewers,Twins
2018,50,Yankees,Padres
2018,50,Indians,Mets
2018,51,Dodgers,Tigers
2018,51,Royals,Nationals
2018,51,Yankees,Cardinals
2018,51,Giants,Red Sox
2018,51,Phillies,Rangers
2018,51,Orioles,Cubs
2018,51,White Sox,Indians
2018,51,Reds,Blue Jays
2018,51,Brewers,Diamondbacks
2018,51,Twins,Mets
2018,51,Angels,Athletics
2018,51,Mariners,Rockies
2018,51,Braves,Padres
2018,51,Rays,Pirates
2018,51,Astros,Marlins
2018,52,Athletics,Twins
2018,52,Nationals,Mariners
2018,52,White Sox,Padres
2018,52,Cubs,Brewers
2018,52,Diamondbacks,Mets
2018,52,Rockies,Marlins
2018,52,Astros,Pirates
2018,52,Giants,Indians
2018,52,Royals,Yankees
2018,52,Angels,Tigers
2018,52,Rays,Reds
2018,52,Braves,Orioles
2018,52,Rangers,Phillies
2018,52,Red Sox,Cardinals
2018,52,Dodgers,Blue Jays
2018,53,Orioles,Reds
2018,53,Phillies,Dodgers
2018,53,Astros,Cubs
2018,53,Yankees,Red Sox
2018,53,Angels,Marlins
2018,53,Nationals,Indians
2018,53,Blue Jays,White Sox
2018,53,Brewers,Mets
2018,53,Cardinals,Royals
2018,53,Braves,Rockies
2018,53,Giants,Mariners
2018,53,Athletics,Twins
2018,53,Tigers,Diamondbacks
2018,53,Padres,Rangers
2018,53,Rays,Pirates
2018,54,Reds,Indians
2018,54,Braves,Dodgers
2018,54,Marlins,Angels
2018,54,Pirates,Cubs
2018,54,Brewers,Nationals
2018,54,Athletics,Royals
2018,54,Rockies,Astros
2018,54,Giants,Yankees
2018,54,Padres,Blue Jays
2018,54,Mariners,Phillies
2018,54,Cardinals,Diamondbacks
2018,54,Red Sox,White Sox
2018,54,Tigers,Rays
2018,54,Mets,Orioles
2018,54,Rangers,Twins
2018,55,White Sox,Angels
2018,55,Rockies,Reds
2018,55,Red Sox,Orioles
2018,55,Twins,Padres
2018,55,Tigers,Mets
2018,55,Royals,Rays
2018,55,Diamondbacks,Nationals
2018,55,Phillies,Cubs
2018,55,Yankees,Indians
2018,55,Athletics,Blue Jays
2018,55,Mariners,Astros
2018,55,Cardinals,Braves
2018,55,Dodgers,Brewers
2018,55,Rangers,Giants
2018,55,Pirates,Marlins
2018,56,Giants,Mets
2018,56,Rays,Cubs
2018,56,Diamondbacks,Cardinals
2018,56,Padres,Rockies
2018,56,Orioles,Blue Jays
2018,56,Yankees,Rangers
2018,56,Athletics,Angels
2018,56,Brewers,Astros
2018,56,Indians,Marlins
2018,56,Nationals,Red Sox
2018,56,Twins,Braves
2018,56,White Sox,Pirates
2018,56,Phillies,Royals
2018,56,Reds,Dodgers
2018,56,Tigers,Mariners
2018,57,Orioles,Braves
2018,57,Royals,Red Sox
2018,57,Giants,Pirates
2018,57,Dodgers,Yankees
2018,57,Blue Jays,Phillies
2018,57,Padres,Nationals
2018,57,Marlins,Indians
2018,57,Tigers,Mets
2018,57,Angels,Athletics
2018,57,Rangers,Diamondbacks
2018,57,Astros,White Sox
2018,57,Rays,Mariners
2018,57,Rockies,Twins
2018,57,Cubs,Brewers
2018,57,Reds,Cardinals
2018,58,Cardinals,Tigers
2018,58,Diamondbacks,Cubs
2018,58,Indians,White Sox
2018,58,Nationals,Reds
2018,58,Astros,Marlins
2018,58,Braves,Angels
2018,58,Twins,Brewers
2018,58,Pirates,Athletics
2018,58,Orioles,Blue Jays
2018,58,Mariners,Dodgers
2018,58,Rays,Rockies
2018,58,Rangers,Giants
2018,58,Phillies,Padres
2018,58,Red Sox,Mets
2018,58,Yankees,Royals
2018,59,Reds,Royals
2018,59,Athletics,Yankees
2018,59,Mets,Mariners
2018,59,Brewers,Twins
2018,59,Red Sox,Nationals
2018,59,Cubs,Dodgers
2018,59,Pirates,Orioles
2018,59,Indians,Tigers
2018,59,Giants,Phillies
2018,59,Diamondbacks,Angels
2018,59,Cardinals,Braves
2018,59,Rockies,Marlins
2018,59,Blue Jays,Rangers
2018,59,Astros,Rays
2018,59,White Sox,Padres
2018,60,Athletics,Padres
2018,60,Marlins,Reds
2018,60,White Sox,Twins
2018,60,Phillies,Rockies
2018,60,Brewers,Blue Jays
2018,60,Mets,Rays
2018,60,Tigers,Pirates
2018,60,Orioles,Yankees
2018,60,Royals,Braves
2018,60,Diamondbacks,Nationals
2018,60,Cardinals,Rangers
2018,60,Angels,Cubs
2018,60,Dodgers,Indians
2018,60,Mariners,Astros
2018,60,Giants,Red Sox
2018,61,Brewers,Pirates
2018,61,Nationals,Cubs
2018,61,Tigers,Marlins
2018,61,Indians,Rockies
2018,61,Cardinals,Angels
2018,61,Athletics,Reds
2018,61,Astros,Rays
2018,61,Giants,Mets
2018,61,Mariners,Royals
2018,61,Diamondbacks,Orioles
2018,61,Rangers,Padres
2018,61,Twins,Yankees
2018,61,Red Sox,White Sox
2018,61,Braves,Dodgers
2018,61,Phillies,Blue Jays
2018,62,Pirates,Braves
2018,62,Giants,Mariners
2018,62,Angels,Cardinals
2018,62,Athletics,Royals
2018,62,Twins,Rangers
2018,62,Brewers,Blue Jays
2018,62,White Sox,Cubs
2018,62,Red Sox,Indians
2018,62,Diamondbacks,Mets
2018,62,Rays,Yankees
2018,62,Orioles,Reds
2018,62,Dodgers,Marlins
2018,62,Padres,Phillies
2018,62,Astros,Nationals
2018,62,Tigers,Rockies
2018,63,Nationals,White Sox
2018,63,Diamondbacks,Blue Jays
2018,63,Marlins,Cubs
2018,63,Rays,Angels
2018,63,Dodgers,Rangers
2018,63,Indians,Twins
2018,63,Padres,Mets
2018,63,Pirates,Orioles
2018,63,Giants,Reds
2018,63,Tigers,Phillies
2018,63,Cardinals,Astros
2018,63,Braves,Brewers
2018,63,Athletics,Mariners
