Year,day,home_team_name,away_team_name
2023,32,Pirates,Red Sox
2023,32,Orioles,Angels
2023,32,Diamondbacks,Royals
2023,32,Braves,Mariners
2023,32,Rays,Cubs
2023,32,Cardinals,Rangers
2023,32,Athletics,Tigers
2023,32,Twins,Blue Jays
2023,32,Dodgers,Indians
2023,33,Giants,Tigers
2023,33,Mets,Red Sox
2023,33,Royals,Diamondbacks
2023,33,Yankees,Orioles
2023,33,Nationals,Phillies
2023,33,Pirates,Marlins
2023,33,Rangers,Padres
2023,33,Astros,Angels
2023,33,Brewers,Mariners
2023,33,Twins,Blue Jays
2023,33,Reds,Rockies
2023,33,Cardinals,Athletics
2023,33,Indians,Dodgers
2023,33,White Sox,Braves
2023,33,Cubs,Rays
2023,34,Brewers,Astros
2023,34,Blue Jays,Giants
2023,34,Rockies,Padres
2023,34,Athletics,Phillies
2023,34,Rays,Twins
2023,34,Braves,Marlins
2023,34,Orioles,Royals
2023,34,Pirates,Indians
2023,34,Nationals,Mets
2023,34,Diamondbacks,Angels
2023,34,Yankees,Red Sox
2023,34,Cubs,Cardinals
2023,34,Rangers,White Sox
2023,34,Mariners,Reds
2023,34,Tigers,Dodgers
2023,35,Marlins,Astros
2023,35,Angels,Dodgers
2023,35,Reds,Brewers
2023,35,Red Sox,Cubs
2023,35,Athletics,Phillies
2023,35,Diamondbacks,Rangers
2023,35,Orioles,Giants
2023,35,Padres,Blue Jays
2023,35,Mets,Pirates
2023,35,Nationals,Yankees
2023,35,Mariners,Rays
2023,35,Rockies,Cardinals
2023,35,Twins,Royals
2023,35,Tigers,Indians
2023,35,White Sox,Braves
2023,36,Rockies,White Sox
2023,36,Indians,Yankees
2023,36,Rays,Phillies
2023,36,Mariners,Reds
2023,36,Cardinals,Athletics
2023,36,Orioles,Dodgers
2023,36,Astros,Tigers
2023,36,Braves,Royals
2023,36,Marlins,Twins
2023,36,Blue Jays,Brewers
2023,36,Padres,Giants
2023,36,Rangers,Cubs
2023,36,Mets,Diamondbacks
2023,36,Angels,Red Sox
2023,36,Nationals,Pirates
2023,37,White Sox,Mets
2023,37,Reds,Braves
2023,37,Phillies,Rangers
2023,37,Pirates,Brewers
2023,37,Angels,Rockies
2023,37,Tigers,Rays
2023,37,Astros,Indians
2023,37,Mariners,Padres
2023,37,Giants,Red Sox
2023,37,Royals,Twins
2023,37,Dodgers,Orioles
2023,37,Diamondbacks,Athletics
2023,37,Blue Jays,Cardinals
2023,37,Marlins,Nationals
2023,37,Yankees,Cubs
2023,38,Rangers,Astros
2023,38,Marlins,Reds
2023,38,Yankees,Pirates
2023,38,Brewers,Cardinals
2023,38,Twins,Braves
2023,38,Angels,Diamondbacks
2023,38,Tigers,Mariners
2023,38,Athletics,Cubs
2023,38,Orioles,Rays
2023,38,Blue Jays,Padres
2023,38,Mets,Red Sox
2023,38,Royals,Dodgers
2023,38,Phillies,Nationals
2023,38,White Sox,Giants
2023,38,Rockies,Indians
2023,39,Twins,Dodgers
2023,39,Mariners,Royals
2023,39,Reds,Diamondbacks
2023,39,Cardinals,Astros
2023,39,Nationals,Padres
2023,39,Yankees,Giants
2023,39,Rangers,Cubs
2023,39,Pirates,Brewers
2023,39,Rockies,Indians
2023,39,Braves,Tigers
2023,39,Angels,White Sox
2023,39,Blue Jays,Phillies
2023,39,Rays,Red Sox
2023,39,Orioles,Marlins
2023,39,Mets,Athletics
2023,40,Red Sox,Nationals
2023,40,Mariners,Yankees
2023,40,Indians,Brewers
2023,40,Braves,Mets
2023,40,Astros,Diamondbacks
2023,40,Angels,Giants
2023,40,Twins,Tigers
2023,40,Athletics,Rockies
2023,40,White Sox,Phillies
2023,40,Marlins,Rays
2023,40,Rangers,Padres
2023,40,Cardinals,Dodgers
2023,40,Cubs,Royals
2023,40,Blue Jays,Reds
2023,40,Orioles,Pirates
2023,41,Mariners,Padres
2023,41,Phillies,Brewers
2023,41,Rockies,Angels
2023,41,Dodgers,Rangers
2023,41,Pirates,Red Sox
2023,41,Diamondbacks,Orioles
2023,41,Mets,Giants
2023,41,Marlins,Nationals
2023,41,Cardinals,Blue Jays
2023,41,White Sox,Reds
2023,41,Royals,Yankees
2023,41,Indians,Braves
2023,41,Astros,Rays
2023,41,Athletics,Twins
2023,41,Tigers,Cubs
2023,42,Yankees,Blue Jays
2023,42,Cardinals,Cubs
2023,42,Padres,Braves
2023,42,Red Sox,Rays
2023,42,Phillies,Dodgers
2023,42,Mariners,Marlins
2023,42,Diamondbacks,Indians
2023,42,Orioles,Royals
2023,42,Rangers,Twins
2023,42,White Sox,Astros
2023,42,Nationals,Reds
2023,42,Pirates,Mets
2023,42,Giants,Athletics
2023,42,Tigers,Brewers
2023,42,Rockies,Angels
2023,43,Orioles,Diamondbacks
2023,43,White Sox,Indians
2023,43,Giants,Braves
2023,43,Astros,Phillies
2023,43,Tigers,Nationals
2023,43,Yankees,Mets
2023,43,Royals,Blue Jays
2023,43,Rangers,Athletics
2023,43,Padres,Cubs
2023,43,Twins,Brewers
2023,43,Angels,Marlins
2023,43,Pirates,Dodgers
2023,43,Red Sox,Reds
2023,43,Rays,Rockies
2023,43,Cardinals,Mariners
2023,44,Rays,Reds
2023,44,Phillies,Athletics
2023,44,Dodgers,Orioles
2023,44,Indians,Yankees
2023,44,Royals,Astros
2023,44,Angels,Cubs
2023,44,Nationals,Rockies
2023,44,Tigers,Blue Jays
2023,44,Padres,Mets
2023,44,Giants,Brewers
2023,44,Pirates,Rangers
2023,44,Diamondbacks,Cardinals
2023,44,Marlins,White Sox
2023,44,Red Sox,Braves
2023,44,Mariners,Twins
2023,45,Mets,Angels
2023,45,Tigers,Cardinals
2023,45,Giants,Twins
2023,45,Diamondbacks,Braves
2023,45,Astros,Rockies
2023,45,Royals,Yankees
2023,45,Dodgers,Rays
2023,45,Marlins,Orioles
2023,45,Blue Jays,Indians
2023,45,Red Sox,Padres
2023,45,Pirates,Cubs
2023,45,Nationals,Athletics
2023,45,Phillies,Brewers
2023,45,Mariners,White Sox
2023,45,Reds,Rangers
2023,46,Royals,Rangers
2023,46,Dodgers,Padres
2023,46,Diamondbacks,Rockies
2023,46,Brewers,Cubs
2023,46,Nationals,Tigers
2023,46,Astros,Rays
2023,46,Twins,Angels
2023,46,Reds,White Sox
2023,46,Pirates,Giants
2023,46,Cardinals,Blue Jays
2023,46,Yankees,Braves
2023,46,Phillies,Orioles
2023,46,Athletics,Marlins
2023,46,Mets,Mariners
2023,46,Indians,Red Sox
2023,47,Reds,Yankees
2023,47,Tigers,Astros
2023,47,Athletics,Mets
2023,47,Marlins,Brewers
2023,47,Rays,White Sox
2023,47,Orioles,Phillies
2023,47,Red Sox,Nationals
2023,47,Giants,Rockies
2023,47,Royals,Rangers
2023,47,Pirates,Diamondbacks
2023,47,Cubs,Cardinals
2023,47,Angels,Dodgers
2023,47,Twins,Blue Jays
2023,47,Indians,Braves
2023,47,Padres,Mariners
2023,48,Red Sox,Rockies
2023,48,Marlins,Diamondbacks
2023,48,Rays,White Sox
2023,48,Yankees,Mariners
2023,48,Indians,Padres
2023,48,Athletics,Brewers
2023,48,Orioles,Twins
2023,48,Dodgers,Rangers
2023,48,Blue Jays,Pirates
2023,48,Nationals,Angels
2023,48,Tigers,Mets
2023,48,Astros,Reds
2023,48,Braves,Phillies
2023,48,Giants,Royals
2023,48,Cardinals,Cubs
2023,49,Athletics,Reds
2023,49,Braves,Mariners
2023,49,Royals,Blue Jays
2023,49,Astros,Cubs
2023,49,Rangers,Cardinals
2023,49,Mets,Yankees
2023,49,Diamondbacks,Orioles
2023,49,Dodgers,Rockies
2023,49,Angels,Giants
2023,49,Twins,White Sox
2023,49,Rays,Tigers
2023,49,Marlins,Nationals
2023,49,Brewers,Pirates
2023,49,Red Sox,Padres
2023,49,Indians,Phillies
2023,50,Athletics,Rays
2023,50,Dodgers,Blue Jays
2023,50,White Sox,Red Sox
2023,50,Diamondbacks,Padres
2023,50,Braves,Brewers
2023,50,Mariners,Reds
2023,50,Tigers,Rangers
2023,50,Indians,Pirates
2023,50,Rockies,Orioles
2023,50,Phillies,Cubs
2023,50,Mets,Yankees
2023,50,Royals,Cardinals
2023,50,Angels,Nationals
2023,50,Marlins,Twins
2023,50,Astros,Giants
2023,51,Red Sox,Yankees
2023,51,Royals,Padres
2023,51,Rockies,Braves
2023,51,Twins,Orioles
2023,51,Giants,White Sox
2023,51,Rangers,Tigers
2023,51,Reds,Rays
2023,51,Cubs,Indians
2023,51,Marlins,Mets
2023,51,Mariners,Diamondbacks
2023,51,Dodgers,Brewers
2023,51,Angels,Nationals
2023,51,Cardinals,Phillies
2023,51,Pirates,Astros
2023,51,Blue Jays,Athletics
2023,52,Rockies,Indians
2023,52,Yankees,Twins
2023,52,Royals,Astros
2023,52,Pirates,Angels
2023,52,Blue Jays,Phillies
2023,52,Cardinals,Reds
2023,52,White Sox,Rays
2023,52,Mariners,Cubs
2023,52,Orioles,Padres
2023,52,Giants,Diamondbacks
2023,52,Brewers,Rangers
2023,52,Athletics,Braves
2023,52,Tigers,Dodgers
2023,52,Mets,Nationals
2023,52,Red Sox,Marlins
2023,53,Mariners,Athletics
2023,53,Cardinals,Blue Jays
2023,53,Phillies,Astros
2023,53,Giants,Orioles
2023,53,Dodgers,Pirates
2023,53,Mets,Padres
2023,53,Royals,Red Sox
2023,53,Marlins,Twins
2023,53,Rays,Angels
2023,53,Rockies,Nationals
2023,53,Braves,Yankees
2023,53,Rangers,Brewers
2023,53,Diamondbacks,White Sox
2023,53,Reds,Indians
2023,53,Cubs,Tigers
2023,54,Astros,Athletics
2023,54,Rangers,Phillies
2023,54,Twins,Braves
2023,54,Red Sox,Cubs
2023,54,Rockies,Orioles
2023,54,Giants,Tigers
2023,54,Dodgers,Marlins
2023,54,Mariners,Brewers
2023,54,Rays,Angels
2023,54,Mets,Padres
2023,54,Reds,Diamondbacks
2023,54,Royals,Blue Jays
2023,54,Indians,Pirates
2023,54,Cardinals,Yankees
2023,54,White Sox,Nationals
2023,55,Braves,Indians
2023,55,Phillies,Red Sox
2023,55,Brewers,Blue Jays
2023,55,Royals,Rockies
2023,55,Padres,Yankees
2023,55,Cardinals,Angels
2023,55,Marlins,Rays
2023,55,Reds,Mets
2023,55,Diamondbacks,Mariners
2023,55,Athletics,Nationals
2023,55,Giants,Twins
2023,55,Cubs,Orioles
2023,55,Pirates,Astros
2023,55,Dodgers,Rangers
2023,55,White Sox,Tigers
2023,56,Mariners,Indians
2023,56,Marlins,Phillies
2023,56,Diamondbacks,Rangers
2023,56,Reds,Cubs
2023,56,Rays,Yankees
2023,56,Tigers,Athletics
2023,56,Padres,Mets
2023,56,Angels,Rockies
2023,56,Pirates,Royals
2023,56,Cardinals,Braves
2023,56,White Sox,Nationals
2023,56,Giants,Brewers
2023,56,Blue Jays,Twins
2023,56,Astros,Orioles
2023,56,Red Sox,Dodgers
2023,57,Brewers,Reds
2023,57,Orioles,Red Sox
2023,57,Blue Jays,Pirates
2023,57,Braves,White Sox
2023,57,Rangers,Mariners
2023,57,Diamondbacks,Cubs
2023,57,Giants,Rays
2023,57,Mets,Padres
2023,57,Angels,Royals
2023,57,Phillies,Cardinals
2023,57,Tigers,Nationals
2023,57,Rockies,Indians
2023,57,Athletics,Twins
2023,57,Dodgers,Astros
2023,57,Yankees,Marlins
2023,58,Tigers,Orioles
2023,58,Giants,Mariners
2023,58,Twins,White Sox
2023,58,Cardinals,Pirates
2023,58,Cubs,Royals
2023,58,Diamondbacks,Rangers
2023,58,Reds,Mets
2023,58,Brewers,Phillies
2023,58,Rays,Red Sox
2023,58,Rockies,Blue Jays
2023,58,Dodgers,Athletics
2023,58,Nationals,Braves
2023,58,Yankees,Indians
2023,58,Astros,Angels
2023,58,Marlins,Padres
2023,59,Nationals,Dodgers
2023,59,Phillies,Indians
2023,59,Padres,Red Sox
2023,59,Diamondbacks,Rangers
2023,59,Cubs,Brewers
2023,59,Mariners,Blue Jays
2023,59,Yankees,Astros
2023,59,Athletics,Braves
2023,59,Tigers,Marlins
2023,59,Reds,Cardinals
2023,59,Giants,Mets
2023,59,Orioles,White Sox
2023,59,Pirates,Royals
2023,59,Angels,Twins
2023,59,Rays,Rockies
2023,60,Phillies,White Sox
2023,60,Braves,Mariners
2023,60,Pirates,Yankees
2023,60,Athletics,Rays
2023,60,Orioles,Cubs
2023,60,Royals,Rockies
2023,60,Dodgers,Red Sox
2023,60,Giants,Reds
2023,60,Indians,Mets
2023,60,Nationals,Tigers
2023,60,Brewers,Rangers
2023,60,Cardinals,Twins
2023,60,Angels,Marlins
2023,60,Padres,Astros
2023,60,Blue Jays,Diamondbacks
2023,61,Angels,Nationals
2023,61,Royals,Red Sox
2023,61,Mariners,Brewers
2023,61,Rockies,Cardinals
2023,61,White Sox,Astros
2023,61,Mets,Cubs
2023,61,Reds,Pirates
2023,61,Yankees,Orioles
2023,61,Giants,Braves
2023,61,Rays,Blue Jays
2023,61,Indians,Rangers
2023,61,Diamondbacks,Athletics
2023,61,Dodgers,Tigers
2023,61,Padres,Twins
2023,61,Phillies,Marlins
2023,62,Angels,Mariners
2023,62,Diamondbacks,Dodgers
2023,62,Orioles,Nationals
2023,62,Braves,Pirates
2023,62,Mets,Royals
2023,62,Reds,White Sox
2023,62,Tigers,Indians
2023,62,Blue Jays,Rays
2023,62,Cubs,Rangers
2023,62,Yankees,Athletics
2023,62,Cardinals,Marlins
2023,62,Padres,Astros
2023,62,Red Sox,Twins
2023,62,Rockies,Phillies
2023,62,Brewers,Giants
2023,63,Nationals,White Sox
2023,63,Mets,Marlins
2023,63,Cardinals,Yankees
2023,63,Cubs,Rangers
2023,63,Angels,Athletics
2023,63,Padres,Dodgers
2023,63,Orioles,Indians
2023,63,Phillies,Reds
2023,63,Red Sox,Twins
2023,63,Mariners,Tigers
2023,63,Pirates,Astros
2023,63,Diamondbacks,Royals
2023,63,Rockies,Giants
