Year,day,home_team_name,away_team_name
2020,24,Marlins,Brewers
2020,24,Padres,Astros
2020,24,Yankees,Blue Jays
2020,25,Indians,Royals
2020,25,Cubs,Diamondbacks
2020,25,Astros,Mariners
2020,25,Brewers,Yankees
2020,25,Cardinals,Giants
2020,25,Nationals,Orioles
2020,25,Tigers,Athletics
2020,25,Blue Jays,White Sox
2020,25,Marlins,Dodgers
2020,25,Angels,Rockies
2020,25,Rays,Rangers
2020,25,Red Sox,Phillies
2020,25,Pirates,Mets
2020,25,Braves,Padres
2020,25,Twins,Reds
2020,26,Athletics,Royals
2020,26,Braves,Pirates
2020,26,Yankees,Phillies
2020,26,Orioles,Rockies
2020,26,Nationals,Rangers
2020,26,Rays,Padres
2020,26,Twins,Diamondbacks
2020,26,Angels,Mets
2020,26,Brewers,Blue Jays
2020,26,Giants,Marlins
2020,26,Red Sox,Astros
2020,26,Indians,Dodgers
2020,26,Cubs,Mariners
2020,26,Tigers,Cardinals
2020,26,Reds,White Sox
2020,27,Yankees,Rockies
2020,27,Athletics,Tigers
2020,27,Twins,Orioles
2020,27,Red Sox,Diamondbacks
2020,27,Cubs,Dodgers
2020,27,Astros,Cardinals
2020,27,Royals,Mets
2020,27,Angels,Indians
2020,27,White Sox,Braves
2020,27,Reds,Nationals
2020,27,Blue Jays,Padres
2020,27,Rangers,Mariners
2020,27,Rays,Marlins
2020,27,Brewers,Pirates
2020,27,Phillies,Giants
2020,28,Mariners,Pirates
2020,28,Cubs,Nationals
2020,28,Astros,Royals
2020,28,Tigers,Blue Jays
2020,28,White Sox,Braves
2020,28,Reds,Rangers
2020,28,Athletics,Brewers
2020,28,Marlins,Red Sox
2020,28,Yankees,Cardinals
2020,28,Rays,Padres
2020,28,Giants,Angels
2020,28,Rockies,Diamondbacks
2020,28,Indians,Phillies
2020,28,Twins,Dodgers
2020,28,Orioles,Mets
2020,29,Mets,Cardinals
2020,29,Cubs,Red Sox
2020,29,Astros,Rays
2020,29,Rockies,Tigers
2020,29,Phillies,Rangers
2020,29,Angels,Nationals
2020,29,Orioles,Dodgers
2020,29,Royals,Marlins
2020,29,Padres,Braves
2020,29,White Sox,Diamondbacks
2020,29,Mariners,Brewers
2020,29,Indians,Giants
2020,29,Pirates,Blue Jays
2020,29,Athletics,Reds
2020,29,Yankees,Twins
2020,30,Angels,Rangers
2020,30,Braves,Giants
2020,30,Mets,Padres
2020,30,Tigers,Red Sox
2020,30,Mariners,Marlins
2020,30,White Sox,Dodgers
2020,30,Brewers,Astros
2020,30,Diamondbacks,Indians
2020,30,Phillies,Cubs
2020,30,Nationals,Royals
2020,30,Yankees,Rays
2020,30,Athletics,Orioles
2020,30,Twins,Pirates
2020,30,Blue Jays,Rockies
2020,30,Cardinals,Reds
2020,31,Tigers,Indians
2020,31,Red Sox,Yankees
2020,31,Marlins,Braves
2020,31,Cubs,Diamondbacks
2020,31,Royals,Astros
2020,31,Giants,Rockies
2020,31,Phillies,Rangers
2020,31,Pirates,Nationals
2020,31,Orioles,Cardinals
2020,31,Dodgers,Padres
2020,31,Rays,White Sox
2020,31,Mariners,Reds
2020,31,Twins,Athletics
2020,31,Mets,Brewers
2020,31,Blue Jays,Angels
2020,32,Royals,Indians
2020,32,Padres,Blue Jays
2020,32,Tigers,Phillies
2020,32,Braves,Rays
2020,32,Dodgers,Reds
2020,32,Yankees,Angels
2020,32,Twins,Athletics
2020,32,Astros,Mariners
2020,32,White Sox,Marlins
2020,32,Nationals,Cubs
2020,32,Mets,Orioles
2020,32,Cardinals,Pirates
2020,32,Rangers,Diamondbacks
2020,32,Red Sox,Brewers
2020,32,Giants,Rockies
2020,33,Phillies,Orioles
2020,33,Yankees,Brewers
2020,33,Nationals,Padres
2020,33,Rockies,Diamondbacks
2020,33,Reds,Blue Jays
2020,33,Athletics,Pirates
2020,33,Twins,Astros
2020,33,Cubs,Rays
2020,33,Mets,White Sox
2020,33,Tigers,Mariners
2020,33,Marlins,Giants
2020,33,Dodgers,Rangers
2020,33,Cardinals,Red Sox
2020,33,Angels,Braves
2020,33,Royals,Indians
2020,34,Padres,Orioles
2020,34,Marlins,Dodgers
2020,34,Reds,Red Sox
2020,34,Pirates,Braves
2020,34,Giants,Twins
2020,34,Cubs,Brewers
2020,34,Rangers,Diamondbacks
2020,34,Athletics,Royals
2020,34,Yankees,Rays
2020,34,Angels,Indians
2020,34,Cardinals,Tigers
2020,34,Astros,Rockies
2020,34,Mets,Mariners
2020,34,Phillies,White Sox
2020,34,Blue Jays,Nationals
2020,35,Braves,Orioles
2020,35,Rockies,Royals
2020,35,Giants,Rangers
2020,35,Angels,Indians
2020,35,Diamondbacks,Mariners
2020,35,Phillies,Reds
2020,35,Marlins,Pirates
2020,35,Brewers,Yankees
2020,35,White Sox,Athletics
2020,35,Dodgers,Cubs
2020,35,Cardinals,Astros
2020,35,Tigers,Nationals
2020,35,Padres,Twins
2020,35,Mets,Blue Jays
2020,35,Rays,Red Sox
2020,36,Tigers,Marlins
2020,36,Diamondbacks,Athletics
2020,36,Reds,Pirates
2020,36,Giants,Braves
2020,36,Mets,Padres
2020,36,Dodgers,Orioles
2020,36,Blue Jays,Phillies
2020,36,Astros,Nationals
2020,36,Cardinals,Royals
2020,36,Twins,Mariners
2020,36,Yankees,Rays
2020,36,Red Sox,Angels
2020,36,White Sox,Indians
2020,36,Brewers,Rockies
2020,36,Cubs,Rangers
2020,37,Dodgers,Reds
2020,37,Indians,Red Sox
2020,37,Athletics,Giants
2020,37,Mariners,Brewers
2020,37,White Sox,Yankees
2020,37,Rockies,Royals
2020,37,Blue Jays,Tigers
2020,37,Astros,Diamondbacks
2020,37,Padres,Nationals
2020,37,Orioles,Pirates
2020,37,Mets,Phillies
2020,37,Cardinals,Braves
2020,37,Twins,Rangers
2020,37,Cubs,Marlins
2020,37,Angels,Rays
2020,38,Indians,Marlins
2020,38,Tigers,Angels
2020,38,Rangers,White Sox
2020,38,Royals,Giants
2020,38,Brewers,Cardinals
2020,38,Twins,Braves
2020,38,Cubs,Rockies
2020,38,Pirates,Nationals
2020,38,Athletics,Phillies
2020,38,Rays,Yankees
2020,38,Astros,Diamondbacks
2020,38,Reds,Blue Jays
2020,38,Padres,Dodgers
2020,38,Mets,Red Sox
2020,38,Orioles,Mariners
2020,39,Cardinals,Rockies
2020,39,Royals,Reds
2020,39,Padres,Red Sox
2020,39,Cubs,Brewers
2020,39,Nationals,Angels
2020,39,Blue Jays,Astros
2020,39,White Sox,Marlins
2020,39,Twins,Orioles
2020,39,Diamondbacks,Yankees
2020,39,Mets,Dodgers
2020,39,Phillies,Mariners
2020,39,Rays,Tigers
2020,39,Braves,Pirates
2020,39,Giants,Rangers
2020,39,Indians,Athletics
2020,40,Pirates,Cardinals
2020,40,Phillies,Cubs
2020,40,Marlins,Mariners
2020,40,Nationals,Mets
2020,40,White Sox,Yankees
2020,40,Indians,Athletics
2020,40,Angels,Orioles
2020,40,Diamondbacks,Red Sox
2020,40,Rangers,Twins
2020,40,Brewers,Padres
2020,40,Astros,Blue Jays
2020,40,Braves,Giants
2020,40,Tigers,Dodgers
2020,40,Rockies,Rays
2020,40,Royals,Reds
2020,41,Dodgers,Mariners
2020,41,White Sox,Tigers
2020,41,Athletics,Angels
2020,41,Marlins,Rangers
2020,41,Blue Jays,Yankees
2020,41,Diamondbacks,Nationals
2020,41,Padres,Twins
2020,41,Braves,Astros
2020,41,Indians,Cubs
2020,41,Phillies,Rockies
2020,41,Brewers,Cardinals
2020,41,Rays,Giants
2020,41,Orioles,Pirates
2020,41,Reds,Royals
2020,41,Red Sox,Mets
2020,42,Mets,Rays
2020,42,Orioles,Royals
2020,42,Rangers,Yankees
2020,42,Pirates,Dodgers
2020,42,White Sox,Indians
2020,42,Marlins,Angels
2020,42,Padres,Athletics
2020,42,Red Sox,Rockies
2020,42,Brewers,Diamondbacks
2020,42,Giants,Twins
2020,42,Phillies,Astros
2020,42,Mariners,Blue Jays
2020,42,Reds,Cardinals
2020,42,Tigers,Braves
2020,42,Cubs,Nationals
2020,43,Twins,Reds
2020,43,Padres,Pirates
2020,43,Angels,Phillies
2020,43,Orioles,Mariners
2020,43,Diamondbacks,Yankees
2020,43,Nationals,Royals
2020,43,Rays,Dodgers
2020,43,Rockies,Blue Jays
2020,43,Tigers,Astros
2020,43,Braves,Brewers
2020,43,Giants,Red Sox
2020,43,Indians,White Sox
2020,43,Mets,Marlins
2020,43,Athletics,Cardinals
2020,43,Rangers,Cubs
2020,44,Phillies,Mets
2020,44,Rockies,Dodgers
2020,44,Cardinals,Giants
2020,44,Nationals,Yankees
2020,44,Blue Jays,Brewers
2020,44,Athletics,Astros
2020,44,White Sox,Rays
2020,44,Rangers,Reds
2020,44,Angels,Mariners
2020,44,Royals,Indians
2020,44,Orioles,Marlins
2020,44,Diamondbacks,Cubs
2020,44,Braves,Twins
2020,44,Padres,Pirates
2020,44,Tigers,Red Sox
2020,45,Rockies,Angels
2020,45,Mets,Cubs
2020,45,Rangers,Rays
2020,45,Tigers,Blue Jays
2020,45,Mariners,Reds
2020,45,Twins,Dodgers
2020,45,Phillies,Orioles
2020,45,Yankees,Marlins
2020,45,Royals,Athletics
2020,45,Nationals,Giants
2020,45,Brewers,Padres
2020,45,Astros,Indians
2020,45,White Sox,Cardinals
2020,45,Red Sox,Braves
2020,45,Diamondbacks,Pirates
2020,46,Rangers,Giants
2020,46,Rays,White Sox
2020,46,Brewers,Rockies
2020,46,Astros,Tigers
2020,46,Nationals,Blue Jays
2020,46,Cubs,Cardinals
2020,46,Twins,Mets
2020,46,Diamondbacks,Dodgers
2020,46,Angels,Braves
2020,46,Royals,Yankees
2020,46,Orioles,Indians
2020,46,Marlins,Pirates
2020,46,Reds,Mariners
2020,46,Athletics,Red Sox
2020,46,Phillies,Padres
2020,47,Cardinals,Marlins
2020,47,Mariners,Braves
2020,47,Twins,Athletics
2020,47,Phillies,Angels
2020,47,Mets,Yankees
2020,47,Royals,White Sox
2020,47,Astros,Cubs
2020,47,Diamondbacks,Rockies
2020,47,Orioles,Pirates
2020,47,Red Sox,Padres
2020,47,Rangers,Rays
2020,47,Tigers,Giants
2020,47,Nationals,Indians
2020,47,Reds,Brewers
2020,47,Dodgers,Blue Jays
2020,48,Royals,Giants
2020,48,Blue Jays,Padres
2020,48,Angels,Twins
2020,48,Astros,Indians
2020,48,Rays,Nationals
2020,48,Braves,Red Sox
2020,48,Rockies,Orioles
2020,48,Marlins,Rangers
2020,48,Mariners,Yankees
2020,48,Athletics,Cardinals
2020,48,Dodgers,Tigers
2020,48,Diamondbacks,Pirates
2020,48,Cubs,Reds
2020,48,Mets,Phillies
2020,48,White Sox,Brewers
2020,49,Blue Jays,Reds
2020,49,Rangers,Rockies
2020,49,Mets,Braves
2020,49,Yankees,Cubs
2020,49,Orioles,Rays
2020,49,Indians,Red Sox
2020,49,Mariners,Cardinals
2020,49,Nationals,Marlins
2020,49,Pirates,Phillies
2020,49,Dodgers,Astros
2020,49,Twins,Athletics
2020,49,Padres,White Sox
2020,49,Tigers,Royals
2020,49,Diamondbacks,Angels
2020,49,Brewers,Giants
2020,50,Athletics,Rays
2020,50,Mets,Brewers
2020,50,Indians,Reds
2020,50,Red Sox,Royals
2020,50,Rockies,Nationals
2020,50,Giants,Twins
2020,50,Cardinals,Blue Jays
2020,50,White Sox,Pirates
2020,50,Marlins,Astros
2020,50,Diamondbacks,Rangers
2020,50,Cubs,Dodgers
2020,50,Mariners,Braves
2020,50,Orioles,Angels
2020,50,Tigers,Padres
2020,50,Yankees,Phillies
2020,51,Mariners,Red Sox
2020,51,Reds,Athletics
2020,51,Yankees,Blue Jays
2020,51,Nationals,Giants
2020,51,Padres,Twins
2020,51,Cubs,Marlins
2020,51,Tigers,Mets
2020,51,Phillies,Angels
2020,51,Rangers,Astros
2020,51,Braves,Pirates
2020,51,Brewers,Diamondbacks
2020,51,Rays,Dodgers
2020,51,Indians,White Sox
2020,51,Orioles,Cardinals
2020,51,Royals,Rockies
2020,52,Red Sox,Tigers
2020,52,Pirates,Twins
2020,52,Nationals,Brewers
2020,52,Diamondbacks,Mariners
2020,52,Dodgers,Angels
2020,52,Astros,Reds
2020,52,Rockies,Orioles
2020,52,Cubs,Rays
2020,52,Braves,Mets
2020,52,Phillies,Athletics
2020,52,Rangers,Yankees
2020,52,Indians,Blue Jays
2020,52,Cardinals,Giants
2020,52,White Sox,Padres
2020,52,Marlins,Royals
2020,53,Nationals,Padres
2020,53,Yankees,Orioles
2020,53,Indians,Red Sox
2020,53,Pirates,White Sox
2020,53,Mariners,Athletics
2020,53,Astros,Mets
2020,53,Rays,Angels
2020,53,Dodgers,Phillies
2020,53,Rangers,Cubs
2020,53,Rockies,Giants
2020,53,Marlins,Braves
2020,53,Reds,Twins
2020,53,Diamondbacks,Blue Jays
2020,53,Royals,Tigers
2020,53,Cardinals,Brewers
2020,54,Diamondbacks,Twins
2020,54,Dodgers,Rangers
2020,54,Mariners,Indians
2020,54,Marlins,Cubs
2020,54,Padres,Rockies
2020,54,Cardinals,Yankees
2020,54,Brewers,White Sox
2020,54,Athletics,Nationals
2020,54,Astros,Pirates
2020,54,Orioles,Phillies
2020,54,Mets,Royals
2020,54,Rays,Angels
2020,54,Braves,Giants
2020,54,Red Sox,Tigers
2020,54,Reds,Blue Jays
2020,55,Blue Jays,Rays
2020,55,Diamondbacks,Phillies
2020,55,Dodgers,Rangers
2020,55,Brewers,Braves
2020,55,Angels,Nationals
2020,55,Royals,Astros
2020,55,Reds,Mariners
2020,55,White Sox,Cardinals
2020,55,Mets,Twins
2020,55,Rockies,Indians
2020,55,Padres,Cubs
2020,55,Orioles,Athletics
2020,55,Giants,Tigers
2020,55,Red Sox,Marlins
2020,55,Yankees,Pirates
2020,56,Rangers,Braves
2020,56,Blue Jays,Cardinals
2020,56,White Sox,Nationals
2020,56,Yankees,Padres
2020,56,Angels,Mets
2020,56,Red Sox,Rays
2020,56,Mariners,Athletics
2020,56,Brewers,Reds
2020,56,Tigers,Diamondbacks
2020,56,Cubs,Pirates
2020,56,Indians,Phillies
2020,56,Orioles,Royals
2020,56,Marlins,Twins
2020,56,Giants,Rockies
2020,56,Astros,Dodgers
2020,57,Yankees,Cardinals
2020,57,Tigers,Athletics
2020,57,Rangers,Nationals
2020,57,Padres,Reds
2020,57,Rays,Cubs
2020,57,Red Sox,Blue Jays
2020,57,Giants,Brewers
2020,57,Mariners,Astros
2020,57,Royals,Twins
2020,57,White Sox,Indians
2020,57,Marlins,Angels
2020,57,Diamondbacks,Mets
2020,57,Orioles,Rockies
2020,57,Phillies,Dodgers
2020,57,Braves,Pirates
2020,58,Diamondbacks,Yankees
2020,58,Red Sox,White Sox
2020,58,Nationals,Cardinals
2020,58,Brewers,Blue Jays
2020,58,Indians,Angels
2020,58,Padres,Marlins
2020,58,Rays,Twins
2020,58,Braves,Pirates
2020,58,Mariners,Tigers
2020,58,Royals,Rangers
2020,58,Giants,Orioles
2020,58,Cubs,Astros
2020,58,Dodgers,Rockies
2020,58,Mets,Athletics
2020,58,Phillies,Reds
2020,59,Mariners,Indians
2020,59,Rangers,Blue Jays
2020,59,Cardinals,Twins
2020,59,Athletics,Cubs
2020,59,Braves,Orioles
2020,59,Pirates,Tigers
2020,59,White Sox,Dodgers
2020,59,Diamondbacks,Red Sox
2020,59,Royals,Giants
2020,59,Nationals,Padres
2020,59,Marlins,Reds
2020,59,Brewers,Rockies
2020,59,Phillies,Mets
2020,59,Yankees,Rays
2020,59,Astros,Angels
2020,60,Cubs,Orioles
2020,60,Pirates,Rockies
2020,60,Rays,Tigers
2020,60,Rangers,White Sox
2020,60,Padres,Dodgers
2020,60,Angels,Brewers
2020,60,Braves,Reds
2020,60,Twins,Astros
2020,60,Cardinals,Diamondbacks
2020,60,Royals,Indians
2020,60,Blue Jays,Mets
2020,60,Yankees,Mariners
2020,60,Nationals,Red Sox
2020,60,Athletics,Marlins
2020,60,Giants,Phillies
2020,61,Astros,Marlins
2020,61,Reds,Diamondbacks
2020,61,Phillies,Blue Jays
2020,61,Royals,Cardinals
2020,61,Athletics,Brewers
2020,61,Mariners,Indians
2020,61,Mets,Braves
2020,61,Giants,Tigers
2020,61,Yankees,Rays
2020,61,Dodgers,Orioles
2020,61,Nationals,White Sox
2020,61,Padres,Rockies
2020,61,Angels,Pirates
2020,61,Twins,Rangers
2020,61,Cubs,Red Sox
2020,62,Yankees,Astros
2020,62,Rockies,Mariners
2020,62,Blue Jays,Twins
2020,62,Reds,Orioles
2020,62,White Sox,Rays
2020,62,Cubs,Tigers
2020,62,Diamondbacks,Brewers
2020,62,Phillies,Indians
2020,62,Braves,Red Sox
2020,62,Cardinals,Athletics
2020,62,Rangers,Padres
2020,62,Giants,Dodgers
2020,62,Mets,Marlins
2020,62,Angels,Nationals
2020,62,Pirates,Royals
2020,63,Diamondbacks,Yankees
2020,63,Orioles,Dodgers
2020,63,Mets,Nationals
2020,63,Tigers,Marlins
2020,63,Rays,White Sox
2020,63,Cardinals,Mariners
2020,63,Astros,Phillies
2020,63,Athletics,Reds
2020,63,Rangers,Rockies
2020,63,Pirates,Giants
2020,63,Red Sox,Indians
2020,63,Twins,Cubs
2020,63,Angels,Braves
