Year,day,home_team_name,away_team_name
2017,9,White Sox,Pirates
2017,9,Cubs,Red Sox
2017,9,Nationals,Blue Jays
2017,10,Athletics,Giants
2017,10,Marlins,Mets
2017,10,Rockies,Indians
2017,10,White Sox,Tigers
2017,10,Royals,Orioles
2017,10,Braves,Padres
2017,10,Astros,Yankees
2017,10,Cardinals,Rangers
2017,10,Cubs,Red Sox
2017,10,Twins,Mariners
2017,10,Blue Jays,Brewers
2017,10,Rays,Dodgers
2017,10,Phillies,Nationals
2017,10,Diamondbacks,Reds
2017,10,Pirates,Angels
2017,11,Athletics,Marlins
2017,11,Phillies,Nationals
2017,11,Cardinals,Rangers
2017,11,Dodgers,Mariners
2017,11,Royals,Braves
2017,11,Reds,Diamondbacks
2017,11,Brewers,White Sox
2017,11,Padres,Giants
2017,11,Indians,Rays
2017,11,Twins,Angels
2017,11,Orioles,Tigers
2017,11,Blue Jays,Yankees
2017,11,Mets,Pirates
2017,11,Rockies,Astros
2017,11,Cubs,Red Sox
2017,12,Cardinals,Indians
2017,12,Astros,Mariners
2017,12,Padres,Blue Jays
2017,12,Athletics,Tigers
2017,12,Rockies,Angels
2017,12,Diamondbacks,Twins
2017,12,Red Sox,Braves
2017,12,Rays,Mets
2017,12,Marlins,Dodgers
2017,12,Giants,Royals
2017,12,White Sox,Nationals
2017,12,Reds,Brewers
2017,12,Phillies,Rangers
2017,12,Pirates,Orioles
2017,12,Cubs,Yankees
2017,13,Indians,Marlins
2017,13,Cubs,Mets
2017,13,Mariners,Reds
2017,13,Athletics,Blue Jays
2017,13,Royals,Dodgers
2017,13,Astros,Nationals
2017,13,Phillies,Tigers
2017,13,White Sox,Angels
2017,13,Rockies,Diamondbacks
2017,13,Giants,Yankees
2017,13,Braves,Twins
2017,13,Rays,Cardinals
2017,13,Brewers,Padres
2017,13,Orioles,Pirates
2017,13,Rangers,Red Sox
2017,14,Angels,Yankees
2017,14,Mets,Giants
2017,14,Rangers,Brewers
2017,14,Marlins,Reds
2017,14,White Sox,Mariners
2017,14,Royals,Phillies
2017,14,Dodgers,Orioles
2017,14,Red Sox,Athletics
2017,14,Braves,Blue Jays
2017,14,Nationals,Padres
2017,14,Rays,Cubs
2017,14,Twins,Rockies
2017,14,Astros,Indians
2017,14,Diamondbacks,Cardinals
2017,14,Tigers,Pirates
2017,15,Twins,Astros
2017,15,Brewers,Angels
2017,15,Giants,Cubs
2017,15,Cardinals,Rangers
2017,15,Yankees,Red Sox
2017,15,Rockies,Braves
2017,15,Royals,Orioles
2017,15,White Sox,Diamondbacks
2017,15,Blue Jays,Phillies
2017,15,Tigers,Padres
2017,15,Reds,Mets
2017,15,Marlins,Indians
2017,15,Nationals,Pirates
2017,15,Athletics,Dodgers
2017,15,Mariners,Rays
2017,16,Rays,Pirates
2017,16,Diamondbacks,Rockies
2017,16,Twins,Astros
2017,16,Cardinals,Marlins
2017,16,Dodgers,Mets
2017,16,Indians,Cubs
2017,16,Angels,Blue Jays
2017,16,Padres,Phillies
2017,16,Yankees,Mariners
2017,16,Royals,Nationals
2017,16,Red Sox,Braves
2017,16,Tigers,Athletics
2017,16,Orioles,Reds
2017,16,Giants,Brewers
2017,16,White Sox,Rangers
2017,17,Indians,Athletics
2017,17,Cubs,Mets
2017,17,Angels,Tigers
2017,17,Mariners,Marlins
2017,17,Brewers,White Sox
2017,17,Pirates,Twins
2017,17,Blue Jays,Rangers
2017,17,Phillies,Cardinals
2017,17,Yankees,Red Sox
2017,17,Rockies,Dodgers
2017,17,Reds,Nationals
2017,17,Padres,Orioles
2017,17,Rays,Diamondbacks
2017,17,Astros,Braves
2017,17,Giants,Royals
2017,18,Rockies,Indians
2017,18,Brewers,Giants
2017,18,Dodgers,Angels
2017,18,Cubs,White Sox
2017,18,Athletics,Reds
2017,18,Yankees,Braves
2017,18,Pirates,Rays
2017,18,Blue Jays,Orioles
2017,18,Phillies,Royals
2017,18,Cardinals,Rangers
2017,18,Twins,Red Sox
2017,18,Padres,Astros
2017,18,Mariners,Nationals
2017,18,Tigers,Diamondbacks
2017,18,Mets,Marlins
2017,19,Orioles,White Sox
2017,19,Astros,Dodgers
2017,19,Rangers,Giants
2017,19,Rays,Blue Jays
2017,19,Tigers,Mariners
2017,19,Brewers,Mets
2017,19,Marlins,Yankees
2017,19,Diamondbacks,Braves
2017,19,Royals,Angels
2017,19,Cubs,Twins
2017,19,Red Sox,Reds
2017,19,Phillies,Nationals
2017,19,Rockies,Pirates
2017,19,Athletics,Padres
2017,19,Indians,Cardinals
2017,20,Reds,Red Sox
2017,20,Rays,Braves
2017,20,Pirates,Nationals
2017,20,Athletics,Phillies
2017,20,White Sox,Mets
2017,20,Rangers,Padres
2017,20,Orioles,Yankees
2017,20,Giants,Royals
2017,20,Cardinals,Diamondbacks
2017,20,Cubs,Marlins
2017,20,Rockies,Angels
2017,20,Indians,Dodgers
2017,20,Astros,Mariners
2017,20,Blue Jays,Tigers
2017,20,Twins,Brewers
2017,21,Pirates,Astros
2017,21,Mariners,Nationals
2017,21,Red Sox,Braves
2017,21,Yankees,Rays
2017,21,Marlins,Dodgers
2017,21,Blue Jays,Tigers
2017,21,Rangers,Angels
2017,21,Twins,Cubs
2017,21,Cardinals,Orioles
2017,21,Brewers,Mets
2017,21,Reds,Royals
2017,21,Giants,Padres
2017,21,Indians,Athletics
2017,21,White Sox,Rockies
2017,21,Diamondbacks,Phillies
2017,22,Blue Jays,Twins
2017,22,Rockies,Marlins
2017,22,Diamondbacks,Brewers
2017,22,Reds,Yankees
2017,22,Orioles,Royals
2017,22,Dodgers,White Sox
2017,22,Pirates,Angels
2017,22,Indians,Phillies
2017,22,Mets,Nationals
2017,22,Padres,Mariners
2017,22,Athletics,Giants
2017,22,Cardinals,Tigers
2017,22,Astros,Rangers
2017,22,Red Sox,Braves
2017,22,Rays,Cubs
2017,23,Red Sox,Diamondbacks
2017,23,Twins,Pirates
2017,23,Angels,Reds
2017,23,Dodgers,Indians
2017,23,Mets,Blue Jays
2017,23,Giants,Braves
2017,23,Tigers,Mariners
2017,23,Orioles,Rangers
2017,23,Rays,Cubs
2017,23,Cardinals,Royals
2017,23,Nationals,Marlins
2017,23,Rockies,White Sox
2017,23,Athletics,Brewers
2017,23,Astros,Phillies
2017,23,Yankees,Padres
2017,24,Brewers,Marlins
2017,24,Cardinals,Reds
2017,24,Mets,Mariners
2017,24,Rangers,Indians
2017,24,Braves,Diamondbacks
2017,24,White Sox,Tigers
2017,24,Blue Jays,Yankees
2017,24,Athletics,Padres
2017,24,Red Sox,Rockies
2017,24,Nationals,Twins
2017,24,Royals,Giants
2017,24,Rays,Dodgers
2017,24,Astros,Cubs
2017,24,Phillies,Pirates
2017,24,Orioles,Angels
2017,25,Twins,Pirates
2017,25,Brewers,Tigers
2017,25,Yankees,Braves
2017,25,Dodgers,Cubs
2017,25,Reds,Marlins
2017,25,Indians,Mets
2017,25,Phillies,Rockies
2017,25,Red Sox,Diamondbacks
2017,25,Orioles,Giants
2017,25,White Sox,Angels
2017,25,Athletics,Rays
2017,25,Mariners,Blue Jays
2017,25,Rangers,Nationals
2017,25,Cardinals,Royals
2017,25,Padres,Astros
2017,26,Mariners,Pirates
2017,26,Reds,Brewers
2017,26,Indians,Twins
2017,26,Rockies,Marlins
2017,26,White Sox,Phillies
2017,26,Padres,Giants
2017,26,Yankees,Royals
2017,26,Red Sox,Orioles
2017,26,Rangers,Cardinals
2017,26,Blue Jays,Cubs
2017,26,Angels,Athletics
2017,26,Nationals,Tigers
2017,26,Rays,Mets
2017,26,Astros,Dodgers
2017,26,Braves,Diamondbacks
2017,27,Reds,Twins
2017,27,Nationals,Rockies
2017,27,Phillies,Brewers
2017,27,Pirates,Giants
2017,27,Marlins,Mets
2017,27,Diamondbacks,Braves
2017,27,Blue Jays,Orioles
2017,27,Angels,Rangers
2017,27,Padres,Red Sox
2017,27,Athletics,Mariners
2017,27,Dodgers,Rays
2017,27,Astros,Tigers
2017,27,Cardinals,Royals
2017,27,Yankees,Cubs
2017,27,Indians,White Sox
2017,28,Phillies,Cubs
2017,28,Rockies,Twins
2017,28,Red Sox,Yankees
2017,28,Royals,Pirates
2017,28,White Sox,Nationals
2017,28,Indians,Mets
2017,28,Braves,Giants
2017,28,Mariners,Cardinals
2017,28,Dodgers,Blue Jays
2017,28,Athletics,Rangers
2017,28,Marlins,Astros
2017,28,Reds,Padres
2017,28,Angels,Rays
2017,28,Tigers,Orioles
2017,28,Brewers,Diamondbacks
2017,29,Cubs,Giants
2017,29,Twins,Marlins
2017,29,Dodgers,Phillies
2017,29,Mets,Orioles
2017,29,Angels,Mariners
2017,29,Brewers,Braves
2017,29,Athletics,Tigers
2017,29,Royals,Diamondbacks
2017,29,Astros,Pirates
2017,29,Indians,Padres
2017,29,Red Sox,Blue Jays
2017,29,Rockies,White Sox
2017,29,Rangers,Cardinals
2017,29,Rays,Yankees
2017,29,Nationals,Reds
2017,30,Angels,Athletics
2017,30,Rangers,Yankees
2017,30,Astros,Tigers
2017,30,Diamondbacks,Dodgers
2017,30,Phillies,Royals
2017,30,Red Sox,Nationals
2017,30,Orioles,Braves
2017,30,Giants,Rays
2017,30,White Sox,Blue Jays
2017,30,Mets,Marlins
2017,30,Mariners,Padres
2017,30,Rockies,Cardinals
2017,30,Pirates,Brewers
2017,30,Cubs,Indians
2017,30,Twins,Reds
2017,31,Padres,Rangers
2017,31,Nationals,Astros
2017,31,Phillies,Royals
2017,31,Reds,Mariners
2017,31,Indians,Athletics
2017,31,Angels,Blue Jays
2017,31,Rays,Braves
2017,31,Cubs,Giants
2017,31,White Sox,Diamondbacks
2017,31,Mets,Brewers
2017,31,Yankees,Twins
2017,31,Pirates,Red Sox
2017,31,Marlins,Dodgers
2017,31,Cardinals,Tigers
2017,31,Orioles,Rockies
2017,32,Phillies,Astros
2017,32,Nationals,Tigers
2017,32,Rays,Rangers
2017,32,Royals,Twins
2017,32,Cardinals,Cubs
2017,32,Red Sox,Yankees
2017,32,Pirates,Dodgers
2017,32,Reds,Marlins
2017,32,Rockies,Brewers
2017,32,Orioles,Blue Jays
2017,32,White Sox,Angels
2017,32,Athletics,Indians
2017,32,Braves,Mariners
2017,32,Mets,Giants
2017,32,Padres,Diamondbacks
2017,33,Yankees,Nationals
2017,33,Cardinals,Dodgers
2017,33,Giants,Royals
2017,33,White Sox,Orioles
2017,33,Padres,Astros
2017,33,Braves,Blue Jays
2017,33,Pirates,Phillies
2017,33,Cubs,Tigers
2017,33,Angels,Brewers
2017,33,Rangers,Mariners
2017,33,Marlins,Reds
2017,33,Rockies,Rays
2017,33,Twins,Indians
2017,33,Diamondbacks,Red Sox
2017,33,Athletics,Mets
2017,34,Astros,Padres
2017,34,Tigers,Diamondbacks
2017,34,Brewers,Braves
2017,34,Twins,Yankees
2017,34,Blue Jays,White Sox
2017,34,Marlins,Mariners
2017,34,Cubs,Pirates
2017,34,Nationals,Royals
2017,34,Reds,Indians
2017,34,Athletics,Cardinals
2017,34,Orioles,Rangers
2017,34,Giants,Red Sox
2017,34,Mets,Angels
2017,34,Dodgers,Rockies
2017,34,Rays,Phillies
2017,35,Mets,Pirates
2017,35,Nationals,Cardinals
2017,35,Mariners,Tigers
2017,35,Braves,Marlins
2017,35,Red Sox,Indians
2017,35,Rockies,Astros
2017,35,Rangers,Blue Jays
2017,35,Padres,Athletics
2017,35,Diamondbacks,Yankees
2017,35,Reds,Angels
2017,35,Orioles,Phillies
2017,35,Twins,Cubs
2017,35,Royals,Dodgers
2017,35,Giants,Brewers
2017,35,White Sox,Rays
2017,36,White Sox,Cubs
2017,36,Dodgers,Giants
2017,36,Orioles,Braves
2017,36,Rays,Nationals
2017,36,Rockies,Padres
2017,36,Pirates,Brewers
2017,36,Mets,Tigers
2017,36,Astros,Angels
2017,36,Indians,Phillies
2017,36,Rangers,Royals
2017,36,Yankees,Diamondbacks
2017,36,Red Sox,Twins
2017,36,Cardinals,Blue Jays
2017,36,Reds,Marlins
2017,36,Athletics,Mariners
2017,37,Cardinals,Red Sox
2017,37,Marlins,Phillies
2017,37,Astros,Orioles
2017,37,Nationals,Dodgers
2017,37,Mariners,Yankees
2017,37,Brewers,White Sox
2017,37,Rockies,Mets
2017,37,Tigers,Diamondbacks
2017,37,Twins,Pirates
2017,37,Rangers,Padres
2017,37,Cubs,Angels
2017,37,Braves,Royals
2017,37,Giants,Rays
2017,37,Blue Jays,Indians
2017,37,Reds,Athletics
2017,38,Cardinals,Dodgers
2017,38,Diamondbacks,Indians
2017,38,Reds,Astros
2017,38,Giants,Rays
2017,38,Pirates,Rockies
2017,38,Royals,White Sox
2017,38,Tigers,Red Sox
2017,38,Padres,Nationals
2017,38,Rangers,Brewers
2017,38,Blue Jays,Marlins
2017,38,Orioles,Mariners
2017,38,Angels,Yankees
2017,38,Twins,Mets
2017,38,Phillies,Cubs
2017,38,Braves,Athletics
2017,39,Pirates,Blue Jays
2017,39,Cubs,Giants
2017,39,White Sox,Indians
2017,39,Dodgers,Angels
2017,39,Athletics,Rangers
2017,39,Rockies,Orioles
2017,39,Mets,Phillies
2017,39,Red Sox,Reds
2017,39,Braves,Cardinals
2017,39,Twins,Marlins
2017,39,Astros,Yankees
2017,39,Rays,Padres
2017,39,Diamondbacks,Nationals
2017,39,Brewers,Royals
2017,39,Tigers,Mariners
2017,40,Phillies,Blue Jays
2017,40,Reds,Giants
2017,40,Rays,Dodgers
2017,40,Diamondbacks,Orioles
2017,40,Cubs,Cardinals
2017,40,Indians,Brewers
2017,40,Mets,White Sox
2017,40,Padres,Marlins
2017,40,Twins,Braves
2017,40,Mariners,Rangers
2017,40,Astros,Royals
2017,40,Tigers,Nationals
2017,40,Pirates,Red Sox
2017,40,Yankees,Angels
2017,40,Rockies,Athletics
2017,41,Rangers,Athletics
2017,41,Diamondbacks,Angels
2017,41,Twins,Rockies
2017,41,Cardinals,Red Sox
2017,41,Pirates,Mets
2017,41,Marlins,Giants
2017,41,Nationals,Brewers
2017,41,Yankees,Braves
2017,41,Blue Jays,Orioles
2017,41,Dodgers,Rays
2017,41,White Sox,Tigers
2017,41,Royals,Indians
2017,41,Padres,Astros
2017,41,Mariners,Phillies
2017,41,Reds,Cubs
2017,42,Rays,Red Sox
2017,42,Reds,Braves
2017,42,Tigers,Royals
2017,42,Giants,Orioles
2017,42,Cardinals,White Sox
2017,42,Mariners,Blue Jays
2017,42,Yankees,Dodgers
2017,42,Brewers,Indians
2017,42,Cubs,Pirates
2017,42,Phillies,Athletics
2017,42,Padres,Twins
2017,42,Mets,Rangers
2017,42,Diamondbacks,Marlins
2017,42,Astros,Rockies
2017,42,Nationals,Angels
2017,43,Astros,Diamondbacks
2017,43,Reds,Mets
2017,43,Royals,Padres
2017,43,Rockies,Twins
2017,43,Braves,Mariners
2017,43,Dodgers,Yankees
2017,43,Red Sox,Orioles
2017,43,Brewers,Athletics
2017,43,Giants,Marlins
2017,43,Angels,Nationals
2017,43,Cubs,Cardinals
2017,43,Indians,Phillies
2017,43,Tigers,Rays
2017,43,White Sox,Rangers
2017,43,Pirates,Blue Jays
2017,44,Padres,Yankees
2017,44,Athletics,Twins
2017,44,Blue Jays,Dodgers
2017,44,Cubs,Rangers
2017,44,Cardinals,Rockies
2017,44,Red Sox,Reds
2017,44,Mets,Marlins
2017,44,Nationals,Diamondbacks
2017,44,Rays,Angels
2017,44,Giants,Brewers
2017,44,Orioles,Royals
2017,44,Mariners,Phillies
2017,44,Tigers,Braves
2017,44,Pirates,White Sox
2017,44,Indians,Astros
2017,45,Reds,Orioles
2017,45,White Sox,Angels
2017,45,Brewers,Giants
2017,45,Indians,Royals
2017,45,Mariners,Rockies
2017,45,Pirates,Tigers
2017,45,Twins,Cubs
2017,45,Red Sox,Braves
2017,45,Dodgers,Rangers
2017,45,Nationals,Cardinals
2017,45,Athletics,Rays
2017,45,Yankees,Astros
2017,45,Diamondbacks,Mets
2017,45,Padres,Phillies
2017,45,Blue Jays,Marlins
2017,46,Reds,White Sox
2017,46,Angels,Brewers
2017,46,Padres,Mets
2017,46,Rays,Orioles
2017,46,Athletics,Phillies
2017,46,Dodgers,Mariners
2017,46,Astros,Braves
2017,46,Cardinals,Diamondbacks
2017,46,Twins,Indians
2017,46,Rangers,Nationals
2017,46,Marlins,Blue Jays
2017,46,Tigers,Giants
2017,46,Rockies,Yankees
2017,46,Pirates,Red Sox
2017,46,Cubs,Royals
2017,47,Mariners,Indians
2017,47,Braves,Cubs
2017,47,Mets,Athletics
2017,47,Royals,Brewers
2017,47,Red Sox,Rockies
2017,47,Twins,Orioles
2017,47,Astros,Angels
2017,47,Nationals,Padres
2017,47,Dodgers,Phillies
2017,47,Tigers,Diamondbacks
2017,47,White Sox,Cardinals
2017,47,Reds,Rangers
2017,47,Marlins,Blue Jays
2017,47,Pirates,Rays
2017,47,Giants,Yankees
2017,48,Reds,Mariners
2017,48,Brewers,Phillies
2017,48,Athletics,Rangers
2017,48,Nationals,Angels
2017,48,Cardinals,Cubs
2017,48,Indians,Diamondbacks
2017,48,Yankees,Rays
2017,48,Braves,Mets
2017,48,Red Sox,Rockies
2017,48,Pirates,Tigers
2017,48,Royals,Marlins
2017,48,Twins,White Sox
2017,48,Astros,Giants
2017,48,Padres,Blue Jays
2017,48,Orioles,Dodgers
2017,49,Red Sox,Indians
2017,49,Braves,Giants
2017,49,Reds,Athletics
2017,49,Yankees,Nationals
2017,49,Twins,Mariners
2017,49,Cubs,Padres
2017,49,Royals,Rockies
2017,49,Rangers,Mets
2017,49,Angels,White Sox
2017,49,Diamondbacks,Cardinals
2017,49,Phillies,Rays
2017,49,Astros,Brewers
2017,49,Pirates,Dodgers
2017,49,Tigers,Orioles
2017,49,Marlins,Blue Jays
2017,50,Padres,Rockies
2017,50,Dodgers,Nationals
2017,50,White Sox,Blue Jays
2017,50,Tigers,Diamondbacks
2017,50,Athletics,Astros
2017,50,Rays,Angels
2017,50,Cardinals,Phillies
2017,50,Royals,Cubs
2017,50,Orioles,Yankees
2017,50,Reds,Giants
2017,50,Pirates,Mariners
2017,50,Red Sox,Braves
2017,50,Brewers,Mets
2017,50,Rangers,Marlins
2017,50,Twins,Indians
2017,51,Angels,Twins
2017,51,Phillies,Royals
2017,51,Pirates,Cubs
2017,51,Red Sox,White Sox
2017,51,Cardinals,Blue Jays
2017,51,Rays,Reds
2017,51,Rockies,Astros
2017,51,Nationals,Athletics
2017,51,Braves,Marlins
2017,51,Indians,Brewers
2017,51,Padres,Diamondbacks
2017,51,Mets,Giants
2017,51,Yankees,Tigers
2017,51,Dodgers,Mariners
2017,51,Rangers,Orioles
2017,52,Reds,Blue Jays
2017,52,Pirates,Padres
2017,52,Giants,Tigers
2017,52,Brewers,White Sox
2017,52,Dodgers,Mariners
2017,52,Mets,Marlins
2017,52,Astros,Red Sox
2017,52,Orioles,Indians
2017,52,Phillies,Royals
2017,52,Rockies,Angels
2017,52,Twins,Athletics
2017,52,Cubs,Diamondbacks
2017,52,Rays,Cardinals
2017,52,Yankees,Braves
2017,52,Rangers,Nationals
2017,53,Yankees,Reds
2017,53,Giants,Braves
2017,53,Athletics,Orioles
2017,53,Cubs,Indians
2017,53,Brewers,Cardinals
2017,53,Nationals,Rays
2017,53,Twins,Marlins
2017,53,Pirates,Angels
2017,53,Mets,Royals
2017,53,Phillies,Red Sox
2017,53,Astros,White Sox
2017,53,Padres,Dodgers
2017,53,Mariners,Rockies
2017,53,Rangers,Tigers
2017,53,Diamondbacks,Blue Jays
2017,54,Astros,Marlins
2017,54,Athletics,Giants
2017,54,Tigers,Reds
2017,54,Rockies,Brewers
2017,54,Royals,Dodgers
2017,54,Padres,Red Sox
2017,54,Orioles,Blue Jays
2017,54,Diamondbacks,Mariners
2017,54,Indians,White Sox
2017,54,Cubs,Rangers
2017,54,Yankees,Pirates
2017,54,Twins,Phillies
2017,54,Angels,Rays
2017,54,Mets,Nationals
2017,54,Braves,Cardinals
2017,55,Mariners,Orioles
2017,55,Pirates,Indians
2017,55,Giants,Dodgers
2017,55,White Sox,Twins
2017,55,Reds,Marlins
2017,55,Athletics,Brewers
2017,55,Blue Jays,Royals
2017,55,Angels,Braves
2017,55,Red Sox,Diamondbacks
2017,55,Astros,Yankees
2017,55,Tigers,Nationals
2017,55,Cubs,Rangers
2017,55,Rockies,Rays
2017,55,Phillies,Mets
2017,55,Padres,Cardinals
2017,56,Brewers,Mariners
2017,56,Pirates,Indians
2017,56,Royals,Diamondbacks
2017,56,Tigers,Braves
2017,56,Rockies,Mets
2017,56,Angels,Dodgers
2017,56,Rangers,Giants
2017,56,Blue Jays,Phillies
2017,56,Astros,Nationals
2017,56,Padres,Twins
2017,56,White Sox,Orioles
2017,56,Red Sox,Rays
2017,56,Cubs,Marlins
2017,56,Cardinals,Athletics
2017,56,Yankees,Reds
2017,57,Yankees,Rays
2017,57,Braves,Brewers
2017,57,Tigers,Padres
2017,57,Angels,Mariners
2017,57,Orioles,Diamondbacks
2017,57,Astros,White Sox
2017,57,Dodgers,Nationals
2017,57,Athletics,Twins
2017,57,Phillies,Cubs
2017,57,Mets,Royals
2017,57,Indians,Blue Jays
2017,57,Pirates,Cardinals
2017,57,Rockies,Red Sox
2017,57,Giants,Marlins
2017,57,Reds,Rangers
2017,58,Giants,Twins
2017,58,Angels,Rays
2017,58,Cubs,Astros
2017,58,Yankees,Red Sox
2017,58,Pirates,Rockies
2017,58,Orioles,Brewers
2017,58,Diamondbacks,Braves
2017,58,Blue Jays,Cardinals
2017,58,Athletics,Indians
2017,58,Mariners,Nationals
2017,58,Mets,Tigers
2017,58,White Sox,Rangers
2017,58,Reds,Dodgers
2017,58,Phillies,Padres
2017,58,Marlins,Royals
2017,59,Phillies,Angels
2017,59,Rangers,Marlins
2017,59,Tigers,Mariners
2017,59,Yankees,Nationals
2017,59,Giants,Indians
2017,59,Rays,Astros
2017,59,Orioles,Cardinals
2017,59,Dodgers,Pirates
2017,59,Diamondbacks,Blue Jays
2017,59,White Sox,Twins
2017,59,Red Sox,Padres
2017,59,Brewers,Rockies
2017,59,Royals,Mets
2017,59,Reds,Braves
2017,59,Athletics,Cubs
2017,60,Orioles,Astros
2017,60,Nationals,Blue Jays
2017,60,Angels,Royals
2017,60,Braves,Diamondbacks
2017,60,Mets,Mariners
2017,60,Cardinals,Dodgers
2017,60,Indians,Brewers
2017,60,Marlins,Cubs
2017,60,Rays,White Sox
2017,60,Tigers,Yankees
2017,60,Reds,Pirates
2017,60,Athletics,Twins
2017,60,Padres,Phillies
2017,60,Red Sox,Rockies
2017,60,Giants,Rangers
2017,61,Diamondbacks,Mets
2017,61,Cubs,White Sox
2017,61,Giants,Rays
2017,61,Marlins,Padres
2017,61,Orioles,Royals
2017,61,Twins,Red Sox
2017,61,Dodgers,Rangers
2017,61,Nationals,Rockies
2017,61,Tigers,Angels
2017,61,Yankees,Cardinals
2017,61,Indians,Pirates
2017,61,Mariners,Brewers
2017,61,Blue Jays,Reds
2017,61,Astros,Phillies
2017,61,Braves,Athletics
2017,62,Marlins,White Sox
2017,62,Giants,Rays
2017,62,Red Sox,Nationals
2017,62,Angels,Rockies
2017,62,Diamondbacks,Yankees
2017,62,Blue Jays,Braves
2017,62,Reds,Phillies
2017,62,Athletics,Cardinals
2017,62,Royals,Astros
2017,62,Cubs,Padres
2017,62,Mariners,Indians
2017,62,Orioles,Brewers
2017,62,Pirates,Dodgers
2017,62,Tigers,Twins
2017,62,Rangers,Mets
2017,63,Twins,Rockies
2017,63,Reds,Indians
2017,63,Astros,Diamondbacks
2017,63,Pirates,Yankees
2017,63,Mariners,Nationals
2017,63,Orioles,Brewers
2017,63,Rangers,Athletics
2017,63,Braves,Mets
2017,63,Tigers,White Sox
2017,63,Phillies,Marlins
2017,63,Red Sox,Cardinals
2017,63,Padres,Royals
2017,63,Giants,Blue Jays
